image_id,description
bd981fbc9ba8c3e24ec11f39792c5352,"The woman is wearing a short, mini dress with a high waist. The dress has a symmetrical design and features a set-in sleeve with a zip-up. The material appears to be lightweight and comfortable, suitable for a casual or semi-formal occasion. The dress is black and white in color, with a pattern that adds visual interest to the overall appearance. The woman is also carrying a handbag, which complements her outfit and adds to the stylish look."
84d7e71a5917e2bf7a937565046de02c,"The clothing item is a long-sleeved shirt made of a shiny, metallic fabric. The shirt has a symmetrical design, with a wide neckline and a set-in sleeve. The material appears to be a metallic fabric, giving the shirt a unique and eye-catching appearance. The shirt is hanging on a hanger, showcasing its full length and the intricate details of its design."
338a10c808b2bf3ed2818131f214193b,"The woman is wearing a black and white jacket with a zip-up front. The jacket has a symmetrical design and a set-in sleeve, giving it a classic appearance. The neckline is high, and the jacket is tight-fitting, accentuating the woman's figure. The pants she is wearing are loose and have a maxi length, reaching above the hip. The overall silhouette of the outfit is elegant and stylish."
cb9d30648bdb2bbfe66286c2cfbc9ab7,"The clothing item is a gray tank top with a symmetrical design. It is tight-fitting and has no waistline, giving it a hip and round silhouette. The tank top features a prominent Captain America logo, which adds a pop of color and a touch of superhero style to the overall appearance. The neckline is simple, and the sleeves are short, contributing to the casual and sporty look of the tank top."
dbceb496e3a64e0adcef54b54020b773,"The woman is wearing a black dress with a gold shirt underneath. The dress is short and has a mini skirt, giving it a stylish and modern appearance. The neckline is low, adding a touch of sophistication to the overall look. The dress is made of a shiny material, which enhances its visual appeal. The woman is walking down the runway, showcasing the dress and its unique design."
6b89f5e40438f1223a9907cba399cd8f,"The image features a woman wearing a green jacket with a flap and a single breasted design. The jacket is made of a wool material and has a tight fit. The woman is wearing black pants that complement the green jacket. The overall silhouette of the outfit is elegant and stylish, with the green jacket being the focal point of the ensemble."
915e3fae2a0956c08486bbfc29fd07db,"The clothing item is a white sheath dress with a symmetrical design. It features a pencil skirt that extends above the knee, and the dress has a zip-up front. The dress is made of a smooth, shiny material, giving it a formal appearance. The neckline is a high collar, and the sleeves are long and fitted, adding to the overall elegant silhouette of the dress."
c6c13d8b2324666665c9da6a8cbb9525,"The woman is wearing a leopard print dress that is mini in length. The dress has a wrist-length sleeve and a zip-up design. The dress is made of a material that gives it a shiny appearance. The woman is posing in front of a mirror, showcasing her outfit."
761b7765ff7764b9c8894c3989dfaa7c,"The skirt is blue and red in color, featuring a plaid pattern. It has a flare, which adds a touch of style and flair to the garment. The skirt is made of a material that appears to be a blend of cotton and wool, giving it a comfortable and warm feel. The waist of the skirt is at a normal level, and it appears to be a casual, everyday piece of clothing. The overall silhouette of the skirt is quite flattering, with a fuller shape that complements the wearer's body."
4562df23024db0c67fb5beef16975714,"The black dress has a symmetrical design, featuring a normal waist and a lace pattern. The dress is made of a shiny material, giving it a formal appearance. The neckline is high, and the sleeves are long, adding to the elegance of the dress. The overall silhouette of the dress is slender, accentuating the woman's figure as she walks down the runway."
26b6a1679d5a8bf68fc25e3671f7c568,"The gown is a silver, floor-length dress with a high waist and a round neckline. It features a symmetrical design and a zip-up front. The material appears to be plastic, giving it a shiny and smooth appearance. The overall silhouette of the dress is elegant and formal, making it suitable for a special occasion or event."
f93a9184b5d5a9e73f8f963a66d5223b,"The woman is wearing a white and black dress. The dress is tight and has a symmetrical design, featuring a round neckline and a normal waist. The skirt is above-the-knee, and the overall silhouette of the dress is above-the-hip. The material of the dress is likely to be a combination of cotton and synthetic fibers, giving it a classic and elegant appearance."
29e1e91852765b523191e2c8f39d284f,"The clothing item is a white shirt with a black design on it. The shirt is short and tight, featuring a set-in sleeve style. The neckline is regular, and the sleeves are short, round, and symmetrical. The shirt has a classic and casual appearance, and the woman is wearing it with a blue hat."
920398a301990d978e024e8aa7193113,"The image features a woman wearing a gray sweater and a black skirt. The skirt is a mini-length, and the sweater is a scoop neck style. The woman is posing for the camera, and her outfit appears to be a classic and elegant choice. The combination of the gray sweater and black skirt creates a symmetrical and stylish appearance."
66cdbaf021f4488cec83a7e32aab0a14,"The clothing item is a white dress with a lace trim. It has a zip-up front, and the dress is made of a lightweight, flowing material. The neckline is high, and the dress has a loose, comfortable fit. The overall silhouette of the dress is elegant and feminine, making it suitable for various occasions."
534fcbc0a723b44387680e921dd4de2a,"The clothing item is a gray sweater with a black collar. It has a set-in sleeve and a round neckline. The sweater is hanging on a hanger, and it appears to be a classic and symmetrical garment. The material seems to be knitted, and the overall silhouette is short and casual."
